"Id","SalePrice"
1461,126794.734375
1462,158817.515625
1463,179126.125
1464,189550.703125
1465,192727.984375
1466,174567.21875
1467,171251.359375
1468,170776.75
1469,177565.140625
1470,119850.234375
1471,191001.96875
1472,93175.359375
1473,92510.8046875
1474,150122.71875
1475,120423.7734375
1476,381920.375
1477,256808
1478,279109.46875
1479,213423.75
1480,483577.96875
1481,315498.59375
1482,205776.015625
1483,165494.15625
1484,168528.109375
1485,175183.90625
1486,195666.703125
1487,330040.71875
1488,243626.53125
1489,214247.265625
1490,208984.265625
1491,186310.578125
1492,95986.0625
1493,177454.109375
1494,286570.3125
1495,297073.65625
1496,216496.265625
1497,179966.90625
1498,156923.015625
1499,149976.46875
1500,153473.546875
1501,178617.46875
1502,147791.046875
1503,296259.5625
1504,247210.640625
1505,228637.1875
1506,188972.703125
1507,249822.546875
1508,190228.140625
1509,159604.328125
1510,149775.875
1511,147855.171875
1512,161663.546875
1513,147920.546875
1514,146273.859375
1515,179357.34375
1516,162135.4375
1517,157617.578125
1518,128951.1953125
1519,215982.546875
1520,138302.921875
1521,140961.140625
1522,168988.078125
1523,118364.40625
1524,126956.734375
1525,125106.7734375
1526,128852.8828125
1527,107563.65625
1528,140505.046875
1529,144199.046875
1530,169907.265625
1531,106324.4609375
1532,105620.015625
1533,138001.875
1534,122126.7265625
1535,153190.90625
1536,116926.9296875
1537,66638.7109375
1538,160836.140625
1539,189639.90625
1540,103903.5
1541,144072.203125
1542,134846.015625
1543,206472.328125
1544,77598.1328125
1545,107497.3359375
1546,122014.0390625
1547,126795.6796875
1548,129885.640625
1549,107658.828125
1550,130855.796875
1551,114571.25
1552,130418.984375
1553,141237.15625
1554,118186.3359375
1555,174992.796875
1556,99924.28125
1557,115200.2890625
1558,96943.0859375
1559,96948.0859375
1560,137604.5625
1561,128365.671875
1562,122676.8515625
1563,121716.8125
1564,152345.921875
1565,140057.28125
1566,234069.734375
1567,76562.03125
1568,236084.421875
1569,121103.359375
1570,137887.078125
1571,113379.21875
1572,152078.40625
1573,249446.390625
1574,111301.953125
1575,204193.5625
1576,210574.65625
1577,193418.828125
1578,147727.34375
1579,145885.234375
1580,187154.6875
1581,145342.046875
1582,130636.859375
1583,319407.65625
1584,225774.0625
1585,139925.609375
1586,69336.765625
1587,95625.859375
1588,152825.828125
1589,106557.4296875
1590,134310.546875
1591,102300.6328125
1592,122251.390625
1593,123792.828125
1594,135744.578125
1595,107900.265625
1596,238831.5
1597,175229.765625
1598,197182.71875
1599,162213.34375
1600,162821.109375
1601,63477.91015625
1602,114262.4921875
1603,86521.3671875
1604,276428.6875
1605,239950.875
1606,166557.96875
1607,168261.515625
1608,217875.109375
1609,205408.09375
1610,167312.828125
1611,146779.65625
1612,159824.890625
1613,157907.203125
1614,119031.265625
1615,85655.3515625
1616,78238.8046875
1617,87648.421875
1618,131565.84375
1619,134702.53125
1620,171254.15625
1621,124583.734375
1622,144226.875
1623,284384.6875
1624,216487.484375
1625,128862.6796875
1626,172121.125
1627,186109.96875
1628,273003.5
1629,181535.25
1630,382428.59375
1631,222684.1875
1632,251943.515625
1633,174540.71875
1634,185091.984375
1635,183966.296875
1636,156386.53125
1637,177257.953125
1638,194872.65625
1639,179410.9375
1640,261184.84375
1641,177635.046875
1642,230679.09375
1643,235216.875
1644,245796.359375
1645,182790.390625
1646,163474.078125
1647,153805.1875
1648,135965.546875
1649,140737.796875
1650,119012.65625
1651,125338.7890625
1652,93836.484375
1653,96310.859375
1654,154952.53125
1655,146404.9375
1656,147581.15625
1657,154127.140625
1658,149973.921875
1659,129382.609375
1660,155220.421875
1661,449569.875
1662,429164.75
1663,372201.8125
1664,401266.90625
1665,314057.09375
1666,320262.03125
1667,357609.78125
1668,338059.6875
1669,301294.3125
1670,342746.84375
1671,275546.65625
1672,506674.875
1673,297142.375
1674,249685.171875
1675,189448.4375
1676,193700.296875
1677,230634.890625
1678,521845.34375
1679,380017.15625
1680,345363.75
1681,273818.625
1682,301622.125
1683,179637.265625
1684,168351.296875
1685,173355.578125
1686,164974.34375
1687,169598.53125
1688,185792.171875
1689,187678.46875
1690,185971.15625
1691,176793.1875
1692,250555.4375
1693,175744.671875
1694,185242.96875
1695,168193.203125
1696,269171.78125
1697,169739.4375
1698,348088.34375
1699,323404.1875
1700,253570.5625
1701,280476.9375
1702,255762.078125
1703,258302.328125
1704,302138.78125
1705,235020.03125
1706,473774.71875
1707,219773.3125
1708,225552.984375
1709,272671.21875
1710,226459.296875
1711,257662.1875
1712,209579.6875
1713,257413.546875
1714,228427.5625
1715,210672.84375
1716,183503.703125
1717,173327.09375
1718,137535.546875
1719,203918.640625
1720,238191
1721,163783.265625
1722,132878.375
1723,156257.5625
1724,205098.828125
1725,232779.8125
1726,190930.109375
1727,165756.28125
1728,183972.171875
1729,169707.359375
1730,162051.125
1731,116978.6171875
1732,132952.875
1733,118678.34375
1734,124119.2734375
1735,133174.421875
1736,113058.328125
1737,333547.59375
1738,231928.3125
1739,274782.8125
1740,211233.5625
1741,189451
1742,176176.765625
1743,180154.046875
1744,324487.09375
1745,230764.578125
1746,227472.234375
1747,212670.984375
1748,234050.375
1749,157260.21875
1750,143234.34375
1751,233230.84375
1752,121734.953125
1753,137869.546875
1754,201392.34375
1755,169686.15625
1756,122721.8671875
1757,121408.421875
1758,148675.15625
1759,166188.734375
1760,158874.84375
1761,141061.0625
1762,165832.15625
1763,171083.171875
