"Id","SalePrice"
1461,127852.2739
1462,156278.3381
1463,171155.4872
1464,186641.6075
1465,199900.985066667
1466,184532.217433333
1467,171833.9039
1468,176387.599133333
1469,184852.350366667
1470,114856.531666667
1471,195763.570533333
1472,108955.507433333
1473,107724.593833333
1474,152984.128966667
1475,140081.269166667
1476,393603.974533333
1477,262157.382366667
1478,286513.742766667
1479,243637.654833333
1480,449686.380566667
1481,307429.667233333
1482,216391.057533333
1483,180469.940233333
1484,184607.2265
1485,175766.218066667
1486,196863.472233333
1487,330528.903366667
1488,239809.530533333
1489,210362.0561
1490,196282.8589
1491,190678.665833333
1492,110618.021133333
1493,176822.767633333
1494,320681.367433333
1495,302124.169066666
1496,212164.431266667
1497,187217.640433333
1498,154829.313366667
1499,154061.141266667
1500,162952.661466667
1501,170065.359666667
1502,157025.9393
1503,296851.021666667
1504,246065.213066667
1505,209874.965966667
1506,181087.851833333
1507,240712.565
1508,190758.464933333
1509,158732.931766667
1510,149106.8892
1511,148550.7728
1512,160389.650733333
1513,147982.155633333
1514,149579.204166667
1515,171351.569833333
1516,158700.789733333
1517,153362.1388
1518,133007.122
1519,216565.324266667
1520,139467.5415
1521,141698.1928
1522,158848.624233333
1523,117041.068133333
1524,126026.0813
1525,128038.010633333
1526,128298.6886
1527,110096.235666667
1528,135047.517233333
1529,142327.840233333
1530,167916.992333333
1531,121872.198166667
1532,111405.541733333
1533,138329.8415
1534,123279.5762
1535,148213.725933333
1536,123698.414766667
1537,80126.2048333333
1538,201070.824466667
1539,260184.4912
1540,120724.143366667
1541,138323.042033333
1542,139825.329666667
1543,206904.5146
1544,83346.6891333333
1545,114543.193366667
1546,121714.031033333
1547,131437.9569
1548,131607.743533333
1549,114873.255366667
1550,131007.836266667
1551,129691.9871
1552,134248.277866667
1553,147260.190466667
1554,123468.326633333
1555,170439.9452
1556,179808.54345978
1557,123957.645133333
1558,108243.238466667
1559,115455.6033
1560,140368.465166667
1561,132453.7715
1562,127001.283866667
1563,124316.544133333
1564,157320.3734
1565,134736.545233333
1566,215067.280766667
1567,82784.8845666667
1568,212591.058866667
1569,133157.437333333
1570,131788.713333333
1571,120238.8064
1572,144124.593266667
1573,222517.1365
1574,131582.9056
1575,208186.027366667
1576,197263.217066667
1577,204254.8485
1578,147511.921366667
1579,138201.709066667
1580,190012.178833333
1581,137622.759266667
1582,125616.192433333
1583,314711.266366667
1584,241257.111333333
1585,140383.554366667
1586,85070.2070666667
1587,111516.737833333
1588,149631.8785
1589,107570.1553
1590,137165.578766667
1591,104739.0485
1592,130941.557033333
1593,122128.643166667
1594,139988.614166667
1595,128194.442833333
1596,236831.664966667
1597,160510.997666667
1598,186900.6581
1599,184959.858666667
1600,190763.745733333
1601,68885.3105666667
1602,117805.507766667
1603,105292.902733333
1604,283164.871
1605,253554.349366667
1606,160299.225633333
1607,181844.4353
1608,218510.907033333
1609,206117.645066667
1610,153135.601266667
1611,145850.1158
1612,159883.230133333
1613,152595.132333333
1614,130169.8967
1615,102174.9731
1616,98246.0972333333
1617,104512.863666667
1618,124657.6276
1619,127317.945866667
1620,178991.055833333
1621,127725.488933333
1622,143188.3696
1623,290322.233966667
1624,201065.1393
1625,133275.073966667
1626,170486.761066667
1627,185082.664433333
1628,298335.538066667
1629,177759.4806
1630,346788.142633333
1631,227387.7518
1632,250047.204766667
1633,171688.4809
1634,185797.4465
1635,181779.278
1636,163382.091733333
1637,164290.680866667
1638,209783.6449
1639,181467.5693
1640,263329.341033333
